student-id,dosage,pre-test,post-test
992257,0.47,72,79
460712,0.85,75,63
999609,0.87,25,73
779155,0.33,58,76
960254,0.61,42,83
814913,0.98,8,16
487159,0.24,97,15
416153,0.85,81,66
801941,0.98,21,24
241112,0.81,56,21
439256,0.96,91,53
168132,1,72,42
760538,0.43,41,71
701056,0.34,99,48
269646,0.18,65,15
226391,0.21,44,90
418426,0.84,2,51
471948,0.16,18,85
596863,0.85,7,47
357199,0.39,17,23
594662,0.06,89,64
840109,0.84,79,23
638243,0.06,97,47
540130,0.59,61,81
968393,0.38,46,69
850164,0.51,6,17
822933,0.68,56,81
670593,0.63,49,36
287510,0.82,5,60
479276,0.53,49,40
684844,0.17,6,76
204220,0.31,70,92
258257,0.73,96,9
346794,0.96,29,66
968748,0.53,24,28
340856,0.47,34,6
977892,0.06,81,37
194707,0.21,4,9
495005,0.47,26,33
892377,0.05,47,85
758857,0.31,67,57
168655,0.67,27,86
568934,0.71,56,28
748365,0.21,78,70
992581,0.93,70,15
780452,0.15,81,73
713596,0.94,76,25
418057,0.22,96,30
261820,0.67,18,27
886094,0.71,43,35
888013,0.81,66,5
815246,0.3,56,83
136719,0.39,38,54
486214,0.22,88,61
687341,0.42,53,15
292416,0.74,37,23
532106,0.29,55,40
151205,0.3,76,24
268176,0.34,33,4
554342,0.55,0,83
464119,0.72,73,53
304541,0.61,12,80
232396,0.18,81,9
301305,0.14,41,49
972878,0.87,75,56
170880,0.48,92,69
856037,0.15,49,83
614999,0.61,95,26
328487,0.41,76,50
729870,0.16,69,91
637526,0.96,95,14
193980,0.06,78,49
429361,0.67,73,26
236344,0.9,100,19
257549,0.47,47,86
681731,0.75,64,34
265185,0.74,56,15
394892,0.97,65,6
710715,0.63,96,14
445412,0.31,60,33
253353,0.97,9,41
173705,0.52,14,29
883750,0.43,24,82
449264,0.04,84,68
738392,0.06,41,69
883735,0.95,85,72
847232,0.01,5,87
571341,0.2,45,39
455610,0.29,21,60
774141,0.61,82,2
830846,0.31,0,61
415037,0.21,14,59
964783,0.98,0,31
207975,0.04,87,70
585060,0.38,16,15
284024,0.95,63,89
997994,0.59,98,55
557927,0.34,4,32
931503,0.99,85,9
977493,0.84,74,87
805265,0.32,48,99
639587,0.62,52,77
213195,0.63,50,84
125271,0.53,51,99
689271,0.1,98,6
635634,0.36,97,50
973647,0.3,95,37
325130,0.78,71,57
577817,0.23,98,38
300359,0.04,58,21
159044,0.11,23,60
453783,0.9,70,63
309347,0.31,87,44
894788,0.67,34,93
852448,0.85,72,82
688154,0.04,71,97
287739,0.43,3,92
643086,0.99,5,27
630668,0.35,5,57
680013,0.45,88,58
714056,0.97,97,4
964782,0.29,3,51
692111,0.85,54,45
710536,0.79,7,32
772601,0.9,86,13
780819,0.38,84,28
197279,0.49,43,59
481967,0.69,4,90
253690,0.51,10,61
517610,0.69,41,38
440575,0.86,56,94
190555,0.31,10,2
894148,0.28,6,17
695158,0.66,90,19
960903,0.08,90,39
238050,0.4,10,17
630591,0.8,36,65
421682,0.71,52,80
836729,0.38,59,68
858345,0.82,47,78
382422,0.5,95,20
952639,0.9,7,72
762741,0.55,2,63
825731,0.85,48,57
990031,0.59,6,14
619134,0.64,63,59
783567,0,58,7
904828,0.05,9,92
257525,0.47,100,98
174943,0.24,11,70
438458,0.53,96,4
282400,0.33,85,60
414601,0.05,58,95
541551,0.54,61,100
173910,0.48,5,47
259365,0.08,17,90
714246,0.19,95,84
868784,0.59,19,94
624679,0.29,83,87
525151,0.54,85,62
300284,0.74,5,22
918259,0.39,83,24
664042,0.02,57,4
842242,0.95,26,90
656626,0.54,72,35
391440,0.35,61,45
143478,0.73,98,12
364282,0.46,32,45
713885,0.47,96,15
516314,0.47,85,60
692811,0.15,32,66
909742,0.27,21,17
375349,0.84,98,65
931732,0.81,50,28
560322,0.1,5,99
319760,0.16,19,84
906995,0.65,85,7
242181,0.08,95,21
853221,0.01,89,74
382353,0.62,38,36
655795,0.07,21,90
628701,0.44,95,73
193317,0.51,86,59
486527,0.41,28,67
900142,0.87,29,62
963131,0.05,65,42
777295,0.46,68,87
289052,0.33,89,88
168976,0.25,41,30
145028,0.48,76,9
950401,1,4,90
953526,0.53,16,48
682369,0.75,13,31
302785,0.05,64,56
776655,0.69,66,60
132306,0.16,45,28
492076,0.67,19,0
443798,0.19,87,12
399818,0.09,26,3
828391,0.65,57,79
795781,0.23,4,43
195491,0.66,67,88
350236,0.42,28,32
936323,0.01,62,38
941823,0.96,83,65
458267,0.94,35,96
652498,0.34,20,4
105476,0.27,34,73
195286,0.1,70,84
960254,0.08,61,23
126393,0.97,87,3
788874,0.02,87,80
454837,0.59,12,95
153134,0.14,71,30
827549,0.96,95,25
672780,0.62,65,44
828862,0.62,13,81
613673,0.3,49,43
191088,0.11,92,70
407405,0.31,93,82
393750,0.89,43,71
685809,0.54,24,22
415599,0.74,0,2
162701,0.11,84,55
402040,0.4,90,3
439995,0.5,4,19
309471,0.05,66,5
980840,0.71,48,17
824591,0.79,51,17
506872,0.72,68,70
198111,0.35,99,10
946282,0.03,35,26
289239,0.26,88,38
387413,0.38,26,63
442046,0.24,46,46
964865,0.74,54,86
439543,0.12,26,52
261765,0.24,33,76
937801,0.85,32,21
833129,0.63,12,51
831255,0.81,25,8
806381,0.17,59,51
474068,0.1,73,72
653507,0.12,61,52
360538,0.52,48,98
867842,0.65,65,35
444503,0.23,50,79
680422,0.68,27,76
119747,0.33,78,47
955759,1,70,59
237071,0.25,7,57
850858,0.2,54,3
547970,0.08,70,54
237178,0.87,91,18
177205,0.06,59,26
995381,0.54,29,44
327218,0.04,97,24
979935,0.26,48,9
545559,0.73,21,20
298167,0.5,22,55
800380,0.23,33,49
225453,0.99,32,94
167219,0.81,23,63
586398,0.71,83,95
540248,0.64,3,98
398001,0.44,60,72
289167,0.88,62,67
802089,0.62,16,4
903293,0.73,21,33
542791,0.66,2,10
353495,0.31,29,57
125218,0.77,13,94
420748,0.4,86,32
297332,0.78,1,69
971619,0.7,62,92
122341,0.82,34,50
787278,0.4,96,15
438355,0.08,36,46
363957,0.24,69,16
467905,0.76,33,14
666832,0.33,5,66
957720,0.49,45,48
255990,0.82,64,79
722307,0.62,10,49
523357,0.98,82,97
544942,0.89,17,38
619344,0.26,14,73
837403,0.56,59,65
731109,0.12,41,20
813164,0.16,79,43
559902,0.84,33,14
794395,0.45,71,0
166488,0.3,1,28
700991,0.05,51,63
561479,0.1,81,9
893692,0.86,75,98
219545,0.54,18,98
457643,0.6,81,21
761199,0.49,11,68
791002,0.36,82,89
229354,0.32,19,49
332926,0.48,94,92
308987,0.71,51,84
801184,0.96,24,34
617966,0.49,86,1
684545,0.58,14,80
624149,0.62,25,11
381976,0.67,46,21
796210,0.73,33,5
323882,0.54,96,34
593784,0.12,78,63
899164,0.12,98,58
103586,0.24,12,30
624749,0.62,0,42
964524,0.6,39,16
832333,0.73,96,86
694660,0.03,72,95
470298,0.95,91,23
375015,0.15,89,2
957843,0.81,84,10
926606,0.34,57,45
801912,0.63,67,18
187401,0.17,68,87
350164,0.25,82,82
309614,0.87,25,96
443624,0.96,93,90
563832,0.14,68,18
881845,0.13,13,38
346689,0.64,77,44
307376,0.33,88,18
161715,0.5,8,64
582798,0.36,58,28
650440,0.38,95,75
541148,0.22,59,21
459636,0.24,91,89
827341,0.97,23,28
544623,0.04,43,97
582324,0.18,63,64
863489,0.9,27,26
669873,0.4,93,59
443075,0.01,89,52
950344,0.98,94,95
139825,0.84,54,36
353424,0.59,99,30
120898,0.91,1,82
126032,0.44,15,29
781949,0.29,79,60
595192,0.88,43,11
732764,0.16,1,58
860364,0.73,63,91
550951,0.99,64,56
377376,0.17,16,66
106422,0.48,45,26
603860,0.79,23,6
407212,0.62,75,67
934332,0.79,99,49
815624,0.58,29,29
246682,0.9,12,91
334631,0.08,26,24
285007,0.4,6,96
464952,0.77,63,65
896659,0.01,1,33
828848,0.7,15,64
813142,0.96,54,54
574526,0.34,80,40
387605,0.07,95,41
501909,0.76,27,11
165514,0.31,13,17
779536,0.98,34,20
133409,1,100,81
582773,0.24,64,55
900754,0.67,22,44
322361,0.39,27,57
888263,0.37,28,52
796101,0.38,35,58
219913,0.34,28,79
328086,0.78,25,61
855977,0.98,25,80
810190,0.95,7,54
366050,0.58,49,93
779191,0.06,68,58
711291,0.49,91,0
225152,0.72,50,54
491299,0.71,88,7
709300,0.49,6,27
596073,0.61,58,11
172364,0.87,62,46
142609,0.63,34,51
475730,0.91,28,42
276216,0.21,91,98
413050,0.67,16,85
927733,0.04,96,77
965680,0.79,5,34
945899,0.29,69,89
271636,0.06,0,56
824497,0.18,52,78
675655,0.24,84,31
511817,0.41,71,50
602036,0.77,55,2
400228,0.27,9,32
588945,0.62,79,91
296221,0.58,63,24
357102,0.14,25,30
316377,0.26,27,89
445702,0,79,99
577214,0.32,56,32
720105,0.38,84,29
308149,0.83,89,3
575450,0.14,47,61
625842,0.69,13,38
243281,0.19,72,38
171803,0.54,28,22
674748,0.62,25,74
318091,0.44,69,61
131184,0.62,13,42
286560,0.78,39,73
970076,0.19,89,47
100929,0.33,77,21
693783,0.48,25,84
838670,0.57,91,51
194407,0.17,3,45
582918,0.15,13,88
480577,0.26,85,79
213116,0.1,41,53
581437,0.7,22,58
536987,0.03,84,51
317554,0.59,89,99
870443,0.68,31,60
526994,0.81,13,96
794811,0.04,5,95
631671,0.67,69,50
585888,0.65,84,41
785310,0.95,99,2
213483,0.59,80,55
448982,0.14,54,38
708438,0.13,95,81
643332,0,87,39
226417,0.21,36,59
804542,0.78,61,59
358098,0.77,35,46
111351,0.31,2,82
614773,0.33,61,77
153186,0.76,45,28
996570,0.19,84,3
741180,0.06,64,89
391453,0.21,62,2
883725,0.62,62,73
997348,0.83,21,65
941726,0.76,4,67
430903,0.49,73,10
694582,0.71,11,94
199127,0.3,3,71
221538,0.56,94,47
324167,0.95,15,86
354063,0.74,19,40
843584,0.21,71,19
341963,0.7,87,59
628128,0.11,71,36
263830,0.19,28,10
558425,0.61,26,30
507788,0.35,32,2
602427,0.55,64,48
295453,0.49,100,86
471784,0.01,9,47
851350,0.98,71,78
949007,0.61,44,74
541741,0.63,72,21
861035,0.88,70,4
306167,0.93,98,92
319539,0.1,100,7
601007,0.42,17,35
873789,0.1,5,89
263365,0.66,22,75
369833,0.61,87,68
495430,0.97,15,79
863499,0.22,64,95
784131,0.81,46,52
693160,0.47,69,16
996343,0.04,44,81
579376,0.86,58,11
856501,0.6,11,4
749936,0.66,61,97
504358,0.19,84,19
882695,0.71,77,74
106540,0.19,1,69
596328,0.09,8,89
851791,0.85,20,10
693000,0.04,95,33
313471,0.44,60,10
616585,0.28,3,18
241833,0.3,14,88
288803,0.08,6,99
959506,0.08,1,62
354355,0.89,17,16
690634,0.28,18,57
663471,0.3,88,70
538685,0.7,28,56
909418,0.31,42,16
956492,0.81,51,79
134253,0.61,53,75
226961,0.82,98,66
813643,0.16,15,3
530859,0.23,32,0
218908,0.31,14,71
526556,0.97,73,15
979660,0.82,85,82
760213,0.52,11,19
795251,0.79,25,83
305435,0.69,53,85
267632,0.51,15,72
921737,0.04,85,65
802575,0.14,12,10
298554,0.76,26,68
767671,0.04,66,66
273180,0.89,56,58
425862,0.99,29,100
223210,0.13,79,74
302754,0.14,70,75
652096,0.45,93,11
987128,0.67,34,72
134582,0.37,17,54
771414,0.47,47,85
673739,0.98,92,21
977941,0.33,3,20
581292,0.23,17,39
159877,0.65,11,87
658872,0.04,33,51
284694,0.44,62,49
521185,0.76,45,40
639218,0.5,3,80
844403,0.58,68,97
961569,0.17,66,98
882995,0.93,58,63
281367,0.3,78,78
212220,0.62,83,11
210686,0.22,30,82
379641,0.35,55,59
417705,0.02,64,50
440072,0.42,58,90
213233,0.37,63,86
295822,0.27,64,59
774770,0.29,68,65
474010,0.56,96,64
858975,0.73,26,53
555367,0.29,22,87
346597,0.65,5,35
988932,0.83,65,20
437396,0.78,29,60
188425,0.12,20,7
591608,0.72,30,90
362258,0.93,5,53
111042,0.49,80,36
299382,0.45,24,52
494721,0.45,81,16
833359,0.77,75,32
341515,0.66,40,28
872120,0.44,43,43
953296,0.2,16,26
439572,0.8,71,9
585075,0.43,19,98
984778,0.71,84,4
990883,0.32,87,53
745150,0.41,35,86
550777,0.54,3,33
806143,0.57,87,8
511049,0.25,8,93
895687,0.96,5,80
479728,0.51,20,81
853529,0.34,28,58
293507,0.44,84,12
100852,0.05,17,67
378154,0.08,59,98
482113,0.83,66,37
263976,0.4,84,41
577334,0.91,85,32
899117,0.95,86,0
991430,0.9,77,47
114388,0.33,70,91
614504,0.89,69,69
893363,0.12,69,63
217736,0.63,51,69
392438,0.82,27,64
493436,0.49,50,21
846799,0.27,81,92
462304,0.46,30,77
991647,0.01,92,72
348920,0.47,57,85
405258,0.54,93,0
746995,0.8,11,49
741893,0.94,42,14
451274,0.76,55,18
982435,0.79,14,82
132804,0.88,60,2
411038,0.44,27,24
300495,0.25,46,90
237243,0.62,84,67
872661,0.8,1,62
432682,0.33,51,50
179106,0.67,65,50
225940,0.37,81,63
419490,0.44,71,65
436653,0.82,55,57
536116,0.45,84,13
798838,0.81,77,4
115763,0.64,91,35
911319,0.49,43,92
422264,0.55,94,3
250411,0.42,12,41
612862,0.61,59,15
467028,0.79,56,22
101814,0.56,63,90
305811,0.34,0,29
788236,0.59,30,17
986639,0.32,33,24
696584,0.29,80,31
971917,0.15,63,76
179517,0.75,71,85
134428,0.31,30,26
370722,0.83,75,52
375298,0.16,13,70
332349,0.31,62,48
899010,0.23,5,24
389323,0.26,75,91
256035,0.71,53,52
225641,0.96,94,29
854028,0.87,39,83
568861,0.2,95,28
584577,0.31,10,0
953185,0.37,2,4
723172,0.71,49,19
249569,0.1,74,37
490940,0.61,38,35
990190,0.18,77,58
973447,0.66,9,71
398947,0.28,24,54
633517,0.01,19,70
121597,0.98,50,12
950093,0.53,96,96
267159,0.29,94,75
885080,0.71,51,42
851724,0.57,33,23
157370,0.22,62,87
304202,0.5,65,89
652469,0.5,48,40
559148,0.86,18,19
812789,0.64,69,55
287532,0.7,82,76
264968,0.3,71,8
553110,0.93,60,45
671826,0.22,79,38
815150,0.21,33,44
718764,0.02,35,22
775221,0.06,56,41
901030,0.48,79,49
691889,0.05,17,83
935856,0.42,52,74
704705,0.08,89,29
656650,0.98,20,41
848377,0.52,80,61
488545,0.05,13,84
839382,0.05,80,15
966460,0.89,79,39
763859,0.45,84,58
372174,0.09,31,72
334641,0.96,87,81
403381,0.35,52,37
509627,0.33,11,69
666908,0.28,1,10
439277,0.63,11,62
768005,0.65,53,86
820669,0.14,39,63
418765,0.82,53,97
103058,0.21,85,92
304531,0.15,92,46
172924,0.88,44,11
986895,0.83,9,67
439807,0.79,95,53
120479,0.78,6,75
669841,0.9,22,18
586170,0.13,82,32
895756,0.99,100,61
832564,0.2,69,56
809731,0.65,77,50
153579,0.78,82,67
649718,0.1,44,30
424715,0.17,17,39
821128,0.22,79,84
936383,0.41,49,53
931483,0.58,42,76
179364,0.85,93,96
232152,0.51,60,75
896580,0.89,66,94
583292,0.37,92,11
101070,0.11,4,30
598583,0.68,14,45
848493,0.4,61,77
162556,0.5,94,0
915066,0.44,97,53
634349,0.38,79,100
846383,0.49,48,1
919129,0.53,6,59
754895,0.64,85,45
392341,0.57,87,8
262694,0.32,45,26
654191,0.05,57,90
506431,0.9,9,83
457978,0.6,44,47
639331,0.37,44,94
601563,0.5,36,43
975911,0.94,70,68
109853,0.5,62,80
446980,0.28,17,62
865847,0.78,98,28
138169,0.57,27,70
429706,0.6,58,9
384666,0.7,7,34
841211,0.97,15,68
774513,0.24,56,46
223554,0.27,47,99
146284,0.85,36,4
528817,0.96,69,41
296925,0.78,13,61
903730,0.55,63,44
722278,0.68,99,78
288657,0.77,24,55
662081,0.99,93,83
170587,0.87,58,19
861744,0.78,72,35
583769,0.06,21,81
455498,0.8,40,87
139029,0.34,4,94
585256,0.91,79,46
887457,0.63,88,64
654966,0.14,1,8
864508,0.15,65,26
247394,0.81,23,37
348006,0.93,53,73
413155,0.29,89,72
590832,0.45,46,85
878515,0.73,23,78
860058,0.42,24,5
328162,0.33,81,37
422198,0.78,99,10
914933,0.02,12,32
691449,0.74,22,4
284994,0.44,91,3
897019,0.27,58,99
905281,0.41,37,75
848055,0.73,63,67
636290,0.59,78,43
971055,0.66,5,36
958340,0.22,63,1
713007,0.74,45,32
977462,0.07,23,82
487827,0.39,62,20
218908,0.69,89,17
340965,0.14,71,100
464985,0.58,30,44
432019,0.72,50,14
664073,0.37,6,82
532009,0.55,27,69
456726,0.67,46,1
622787,0.65,53,93
349382,0.16,77,8
179369,0.72,95,96
670803,0.17,61,20
673429,0.76,73,61
636009,0.76,20,62
971486,0.69,62,19
834949,0.27,41,90
238854,0.65,39,42
909783,0.75,36,7
846728,0.64,26,35
177285,0.18,81,29
792296,0.77,80,48
618700,0.09,70,66
812899,0.99,32,43
388836,0.69,71,70
510411,0.79,88,2
741132,0.51,14,11
224488,0.33,38,87
900621,0.55,65,31
415335,0.01,97,6
964975,0.72,2,59
438848,0.16,84,65
884347,0.85,69,76
908107,0.37,57,65
102954,0.73,4,52
368183,0.95,34,51
978099,0.38,25,55
884513,0.35,5,19
622437,0.65,43,23
329601,0.84,16,62
173608,0.08,82,73
695941,0.33,1,28
461545,0.93,47,3
373629,0.5,18,24
261150,0.01,98,12
214652,0.48,30,2
510767,0.52,29,0
176112,0.23,15,18
548918,0.34,81,2
182487,0.18,100,27
552751,0.86,33,29
330033,0.25,35,7
896749,0.04,96,97
766885,0.98,68,73
139477,0.77,35,88
678598,0.7,38,75
555630,0.57,30,54
113417,0.08,40,43
664045,0.38,49,1
345055,0.05,47,25
454937,0.78,11,23
533822,0.51,69,37
152717,0.51,35,55
640847,0.03,46,28
298885,0.96,30,30
603607,0.17,74,84
814189,0.72,4,91
305382,0.26,86,72
927084,0.84,62,27
698146,0.39,11,36
527993,0.57,35,76
526453,0.23,20,26
359446,0.83,42,82
369139,0.29,29,62
730693,0.69,89,29
228188,0.65,22,1
467811,0.42,33,70
168967,0.51,90,72
459843,0.45,33,92
330785,0.78,91,93
881067,0.04,100,34
704604,0.71,15,30
279391,0.9,11,86
890365,0.97,53,86
534227,0.57,16,65
685570,0.14,27,86
944951,0.11,64,75
123218,0.7,9,75
339154,0.22,68,6
648428,0.51,59,63
411036,0.74,49,22
126365,0.01,61,23
934796,0.71,1,39
935119,0.7,10,71
325219,0.8,31,52
699308,0.86,40,92
371711,0.29,47,42
226438,0.01,67,62
897383,0.37,58,75
607494,0.63,71,27
749316,0.88,86,8
262350,0.72,65,14
451364,0.42,69,48
447398,0.75,1,95
368333,0.2,8,59
696759,0.61,24,30
906695,0.63,12,66
753886,0.75,60,22
910230,0.65,13,28
408824,0.94,94,59
287399,0.59,92,23
425272,0.03,26,31
621397,0.97,1,47
625159,0.69,35,68
645085,0.28,32,74
810336,0.9,90,50
136513,0.55,95,66
217500,0.69,28,70
368113,0.18,100,8
662902,0.09,34,81
641276,0.01,10,82
857611,0.63,55,25
440795,0.6,79,34
589668,0.26,77,43
156766,0.96,8,53
406482,0.22,34,93
660259,0.82,71,18
268415,0.27,100,97
268556,0.83,29,59
391713,0.62,56,22
544882,0.23,36,24
859785,0.52,46,56
123013,0.83,54,89
607454,0.72,22,87
224105,0.99,58,60
759117,0.02,13,78
544218,0.51,31,98
402297,0.99,1,33
214013,0.85,25,9
579141,0.83,10,83
582234,0.22,100,37
125324,0.78,12,10
685772,0.86,48,100
828423,0.53,51,44
542785,0.95,18,21
396513,0.38,54,100
813794,0.4,32,1
603471,0.04,22,57
502790,0.51,33,26
792348,0.8,35,74
725704,0.58,16,95
347622,0,88,95
184494,0.66,46,11
887616,0.35,66,26
789115,0.76,48,21
997182,0.06,73,86
145642,0.38,75,49
776041,0.19,62,82
226231,0.13,66,82
427282,0.83,10,9
101541,0.88,77,47
406109,0.57,97,62
962717,0.23,68,55
389685,0.37,19,67
311831,0.73,26,43
590993,0.86,53,97
893439,0.25,81,97
639043,0.5,74,0
721491,0.89,40,89
211987,0.57,19,63
552429,0.06,14,32
283107,0.4,2,44
861543,0.46,29,52
391389,0.34,36,45
278325,0.55,72,40
196914,0.16,38,69
193735,0.43,73,6
781816,0.95,46,69
184884,0.4,75,56
400507,0.52,44,71
527055,0.92,24,15
704714,0.91,25,77
333603,0.59,17,96
323113,0.24,61,60
734011,1,62,61
103194,0.58,79,32
255337,0.37,59,66
137893,0.39,99,47
289273,0.46,33,2
133965,0.02,58,74
163435,0.97,94,22
838949,0.48,49,29
311729,0.78,22,12
501442,0.16,30,19
966031,0.89,76,35
347695,0.1,76,12
177297,0.81,32,3
330881,0.23,20,84
102879,0.04,28,16
898456,0.5,88,37
630814,0.4,22,30
767760,0.45,96,48
828507,0.04,48,80
104798,0.36,94,88
399244,0.78,9,20
173060,0.09,82,90
898292,0.62,82,19
915459,0.92,39,7
758438,0,85,34
769191,0.35,45,41
199874,0.85,28,98
602197,0.72,99,70
401780,1,94,3
386642,0.52,72,67
208057,0.34,61,96
657513,0.82,24,13
920322,0.51,40,11
108048,0.74,19,19
791874,0.2,91,51
579594,0.87,99,86
943149,0.92,12,65
266104,0.62,89,89
840131,0.63,91,93
936474,0.3,86,98
450749,0.26,24,78
542091,0.67,47,82
771113,0.15,33,98
652650,0.58,14,79
367491,0.43,54,97
600046,0.7,96,17
991680,0.97,66,85
440376,0.32,84,15
512387,0.27,83,69
721845,0.7,36,68
347528,0.22,73,93
111098,0.49,48,6
568637,0.5,89,13
561943,0.51,76,28
204306,0.07,50,93
960781,0.96,68,19
212982,0.21,47,40
487863,0.09,90,92
795112,0.69,30,23
925502,0.32,20,30
298637,0.26,31,93
594700,0.36,14,89
636671,0.44,40,90
314390,0.41,25,1
215495,0.3,1,31
464497,0.77,84,23
171975,0.95,55,10
295917,0.99,95,33
659099,0.04,93,98
153026,0.06,27,98
310969,0.36,99,65
722395,0.96,15,79
981556,0.22,52,23
267539,0.09,15,34
971337,0.35,72,32
297441,0.11,79,17
184476,0.79,42,13
298747,0.68,51,42
931045,0.37,57,9
780729,0.78,41,66
755460,0.7,53,57
535239,0.52,25,65
565113,0.94,35,53
412910,0.92,37,61
485099,0.86,15,11
236799,0.12,75,32
602185,0.2,13,89
411253,0.03,54,52
799876,0.68,3,73
940110,0.96,79,69
812267,0.42,34,39
625368,0.88,33,93
212143,0.94,90,41
612063,0.01,14,98
924848,0.03,83,32
881131,0.9,92,39
517143,0.92,82,1
497019,0.88,83,92
384894,0.99,8,94
202407,0.8,18,73
417163,0.7,76,55
611501,0.52,7,13
901346,0.38,93,23
168700,0.19,42,28
896586,0.6,8,84
271652,0.39,49,5
910555,0.6,15,24
399527,0.75,41,91
119556,0.01,3,10
619729,0.97,18,46
415648,0.61,30,29
323220,0.3,16,53
212711,0.43,84,46
567701,0.07,13,63
827774,0.39,7,97
876983,0.71,57,42
469148,0.06,22,68
352342,0.88,85,39
715380,0.28,46,41
351700,0.18,80,89
603915,0.87,53,48
238975,0.81,83,40
399716,0.08,85,38
885290,0.05,39,43
206616,0.2,14,23
803207,0.7,67,62
175319,0.23,92,47
775063,0.95,68,4
502732,0.84,69,0
857365,0.02,52,7
391520,0.08,34,15
942062,0.34,19,35
497395,0.87,6,97
663912,0.4,74,99
131285,0.56,61,24
319014,0.09,26,89
188004,0.71,33,57
266400,0.81,67,9
458907,0.22,39,56
930122,0.82,56,60
236814,0.06,9,100
105083,0.4,52,27
228362,0.8,6,45
560424,0.27,13,53
137699,0.82,21,15
785828,0.02,46,11
170859,0.01,59,70
987168,0.82,11,40
214731,0.82,25,24
690654,0.12,62,47
575899,0.76,23,21
619135,0.96,68,7
863989,0.56,16,95
780827,0.94,58,73
979581,0.42,19,48
496424,0.17,95,0
945048,0.61,11,93
467007,0.06,27,41
699706,0.35,10,41
771807,0.57,27,96
126734,0.4,1,62
355820,0.61,90,65
361262,0.19,52,45
388185,0.73,24,41
808239,0.21,43,43
684797,0.78,63,74
565179,0.05,25,13
219709,0.46,5,27
897332,0.28,49,22
479407,0.41,40,98
283392,0.74,69,94
157431,0.87,69,73
672585,0.59,50,14
220663,0.88,49,55
994191,0.52,83,27
310868,0.14,10,33
855724,0.05,88,45
459214,0.16,84,42
306709,0.51,70,44
822983,0.98,42,39
416257,0.63,56,57
535900,0.27,32,59
351165,0.78,19,2
313083,0.46,82,25
296294,0.98,5,78
411734,0.94,23,66
866013,0.68,48,38
278962,0.48,89,31
810289,0.71,9,74
363831,0.14,67,31
978604,0.52,23,87
424387,0.96,1,28
571012,0.79,88,78
948583,0.19,55,8
874051,0.72,23,77
615555,0.94,92,57
719637,0.73,16,77
201373,0.06,21,19
794319,0.03,30,19
441859,0.63,12,85
883772,0.68,93,42
677595,0.77,52,27
559734,0.3,53,94
143148,0.92,43,35
504963,0.18,23,9
225738,0.76,59,28
888432,0.6,16,92
464477,0.02,73,52
448251,0.97,7,45
649113,0.11,63,26
274909,0.85,81,61
660699,0.42,78,31
170885,0.42,35,25
501084,0.92,25,0
846826,0.37,5,4
459543,0.9,80,38
950684,0.78,12,92
906307,0.55,11,53
941610,0.75,56,5
805341,0.15,79,80
705338,0.61,9,99
126795,0.81,16,27
593592,0.41,68,51
758459,0.11,15,61
585500,0.89,0,84
698508,0.4,62,45
446259,0.74,16,68
752859,0.63,41,93
112963,0.26,60,66
556555,0.1,16,83
166191,0.37,77,16
179822,0.17,10,9
615756,0.28,83,60
295922,0.83,14,64
822379,0.32,75,11
612414,0.16,3,10
615575,0.46,33,24
426571,0.17,28,19
417929,0.9,16,27
692234,0.98,56,99
808040,0.47,66,29
414755,0.42,13,56
490257,0.03,64,38
930456,0.9,7,95
807020,0.9,87,58
882978,0.76,36,73
381108,0.97,69,70
354173,0.21,88,21
810580,0.15,86,91
715193,0.75,35,10
551246,0.88,61,0
832349,0.25,86,55
167147,0.95,84,60
341512,0.9,76,56
815046,0.65,46,93
694612,0.26,40,75
689418,0.03,68,53
256446,0.55,70,95
114841,0.31,6,67
735564,0.02,68,100
231930,0.64,63,65
703695,0.39,78,41
879485,0.1,41,33
504247,0.02,2,85
185051,0.67,13,10
234843,0.41,37,55
870049,0.96,44,9
614525,0.24,50,26
489066,0.49,85,54
433868,0.77,78,31
387081,0.66,74,85
169577,0.73,13,32
740758,0.55,18,39
489496,0.83,29,14
219291,0.6,99,86
494631,0.92,88,77
153489,0.89,26,52
978933,0.57,26,17
390656,0.22,100,27
466028,0.1,56,59
202462,0.35,11,48
432901,0.11,67,41
273882,0.5,4,25
341495,0.57,85,34
326705,0.41,60,57
548367,0.21,56,81
556459,0.08,80,77
824544,0.55,14,49
239585,0.28,96,35
383850,0.88,25,0
317999,0.14,41,10
421638,0.35,86,12
234627,0.84,3,31
877910,0.29,34,42
693386,0.85,35,30
689113,0,65,87
331018,0.26,91,67
909616,0.16,52,36
923554,0.67,47,55
180770,0.12,83,100
896944,0.48,33,27
628521,0.54,14,38
382675,0.24,42,84
397999,0.92,22,45
522933,0.73,96,86
125385,0.88,87,8
111418,0.76,87,68
844771,0.84,76,87
704188,0.79,4,36
671215,0.3,12,38
945141,0.34,46,75
219192,0.18,21,84
940379,0.39,98,68
981424,0.04,9,19
475440,0.27,9,49
810219,0.29,61,62
474352,0.29,61,77
740758,0.23,91,8
902089,0.81,92,64
675773,0.2,28,87
981438,0.78,81,42
874583,0.98,21,38
331053,0.33,47,46
317090,1,63,65
167617,0.46,40,1
916761,0.65,76,94
380987,0.88,37,96
249372,0.49,96,27
150250,0.71,42,84
116185,0.13,16,34
367126,0.92,44,44
930827,0.24,68,6
262547,0.08,74,83
221881,0.89,25,28
402528,0.09,87,16
429037,0.28,13,27
