student_id,district_id,district_name,school_id,school_name,current_grade_level,gender,ethnicity,ell,iep,gifted_flag,homeless_flag,disability,economic_disadvantage,ela_state_score_two_years_ago,ela_state_score_one_year_ago,ela_state_score_current_year,math_state_score_two_years_ago,math_state_score_one_year_ago,math_state_score_current_year,performance_level_two_years_ago,performance_level_prior_year,performance_level_current_year
3486301931,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,9,False,White,True,False,False,True,False,False,749,755,762,633,652,672,proficient,proficient,proficient
1657137005,5000332,Frederick-Zamora School District,164948,Flores PLC High School,3,False,Black,False,False,False,True,False,False,661,679,699,748,755,763,proficient,proficient,advanced
5432959951,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,1,False,White,True,True,True,True,True,False,750,777,798,703,710,718,advanced,advanced,advanced
1855888746,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,10,True,Black,True,False,False,False,False,False,701,727,745,657,676,693,proficient,proficient,proficient
3972537891,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,0,True,Black,True,True,False,False,True,False,725,735,744,662,671,678,proficient,proficient,proficient
5177746385,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,9,True,Hispanic,True,True,True,True,False,True,683,700,721,749,766,779,proficient,advanced,advanced
2690000042,4603381,Ware Ltd School District,205193,Chandler Inc High School,12,True,Black,True,False,False,False,False,True,707,723,736,612,616,620,basic,basic,proficient
1301886792,5000332,Frederick-Zamora School District,164948,Flores PLC High School,2,False,Hispanic,True,True,False,True,False,True,612,615,618,644,658,674,basic,basic,basic
5805394060,4603381,Ware Ltd School District,205193,Chandler Inc High School,12,True,Other,False,False,True,False,False,False,678,690,700,720,741,761,proficient,proficient,advanced
1952324317,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,0,True,White,False,False,True,True,False,False,686,703,724,713,727,748,proficient,proficient,advanced
8636349566,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,1,False,Other,False,True,False,False,True,True,660,673,684,633,653,677,basic,basic,proficient
1167017894,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,7,True,Native American,True,False,False,True,False,True,617,624,633,611,622,638,basic,basic,basic
2730120598,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,10,False,Pacific Islander,False,True,True,True,True,False,682,703,725,600,611,625,basic,basic,proficient
4003464357,5000332,Frederick-Zamora School District,164948,Flores PLC High School,1,False,Black,False,True,False,False,False,True,726,730,735,719,744,771,proficient,advanced,advanced
4841057256,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,2,False,White,True,False,False,True,True,False,625,635,644,722,727,733,basic,proficient,proficient
7079516966,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,12,True,Pacific Islander,False,True,True,False,False,False,630,646,664,603,607,612,basic,basic,basic
9950908614,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,11,True,Black,True,True,True,True,False,True,603,624,641,674,691,709,basic,basic,proficient
3251713342,4603381,Ware Ltd School District,205193,Chandler Inc High School,11,False,Other,True,True,False,False,True,True,649,656,661,680,702,724,basic,proficient,proficient
3896571260,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,5,False,Pacific Islander,False,True,True,False,True,True,685,690,695,628,632,637,basic,basic,basic
1519482498,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,9,False,Hispanic,True,True,False,False,True,False,644,670,699,690,707,726,basic,proficient,proficient
8717605339,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,11,True,Other,True,False,False,True,False,False,635,637,639,630,639,646,basic,basic,basic
1362196034,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,9,False,Other,False,False,True,True,True,False,687,701,713,605,610,617,basic,basic,basic
5511695249,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,0,True,Native American,False,False,True,True,False,False,684,697,711,706,709,712,proficient,proficient,proficient
3210577939,5000332,Frederick-Zamora School District,164948,Flores PLC High School,3,False,Asian,False,True,True,False,False,False,742,755,764,634,653,671,proficient,proficient,proficient
3491256520,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,7,False,Pacific Islander,True,True,False,False,False,True,695,706,717,735,754,772,proficient,advanced,advanced
2365291132,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,9,True,Other,False,True,False,False,False,True,688,703,721,742,754,767,proficient,advanced,advanced
6488618879,5000332,Frederick-Zamora School District,164948,Flores PLC High School,9,True,Pacific Islander,False,False,False,True,True,True,745,765,787,618,634,646,proficient,proficient,proficient
4696312750,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,10,False,Pacific Islander,True,False,False,False,False,False,666,678,695,738,751,763,proficient,proficient,advanced
3663188466,5000332,Frederick-Zamora School District,164948,Flores PLC High School,6,True,Other,False,False,True,False,False,False,612,632,656,712,734,749,basic,proficient,proficient
3744065915,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,-1,True,Hispanic,True,False,True,False,False,True,748,759,767,687,701,714,proficient,advanced,advanced
7618178851,4603381,Ware Ltd School District,205193,Chandler Inc High School,-1,False,Hispanic,False,False,True,True,True,True,613,617,621,708,715,724,basic,basic,basic
9556018367,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,3,True,Other,False,False,False,False,False,False,610,625,637,609,623,640,basic,basic,basic
1528835279,5000332,Frederick-Zamora School District,164948,Flores PLC High School,4,False,White,False,True,True,False,True,False,684,702,723,681,701,719,proficient,proficient,proficient
8436308341,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,11,True,Native American,True,True,True,False,True,False,641,654,665,656,658,660,basic,basic,basic
1508360146,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,4,True,White,False,True,True,True,True,False,718,734,756,646,661,673,proficient,proficient,proficient
4115658390,4603381,Ware Ltd School District,205193,Chandler Inc High School,5,True,Native American,True,True,False,False,False,True,680,691,702,647,661,677,basic,proficient,proficient
3446870883,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,6,False,Other,True,False,False,False,False,False,643,652,663,666,679,691,basic,basic,proficient
4008290731,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,4,True,Native American,True,False,False,False,True,False,678,684,692,636,639,643,basic,basic,basic
8018430856,5000332,Frederick-Zamora School District,164948,Flores PLC High School,12,False,Other,True,False,True,False,False,False,645,648,652,721,736,751,proficient,proficient,proficient
5293291337,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,0,True,White,True,False,False,False,False,False,650,673,701,618,632,648,basic,basic,basic
2180425193,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,8,True,White,False,False,False,False,True,False,692,711,733,675,684,693,proficient,proficient,proficient
3898066555,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,2,False,White,True,False,True,False,True,False,728,750,773,693,709,725,proficient,advanced,advanced
1028071238,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,7,True,Black,True,True,False,True,False,False,682,703,724,627,646,665,basic,basic,proficient
8966942148,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,0,False,Native American,False,False,False,False,False,True,683,695,709,705,713,721,proficient,proficient,proficient
3600630084,4603381,Ware Ltd School District,205193,Chandler Inc High School,4,True,White,True,False,True,True,True,False,707,713,718,726,734,740,proficient,proficient,advanced
6167001503,5000332,Frederick-Zamora School District,164948,Flores PLC High School,6,True,Hispanic,False,False,False,False,False,True,735,745,756,603,620,637,basic,proficient,proficient
8881870214,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,9,True,Other,False,True,False,False,False,False,629,640,652,647,658,672,basic,basic,basic
7195261916,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,9,False,Hispanic,False,True,True,False,False,False,626,634,644,743,759,773,proficient,proficient,proficient
3707289125,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,9,True,Black,True,True,True,True,False,True,606,611,615,656,663,669,basic,basic,basic
1894885643,4603381,Ware Ltd School District,205193,Chandler Inc High School,10,True,Pacific Islander,True,True,False,True,False,True,617,629,640,727,745,762,basic,proficient,proficient
4752938953,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,8,False,Asian,False,True,True,True,False,False,696,719,740,671,679,687,proficient,proficient,proficient
5772379390,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,-1,False,Asian,False,False,False,False,False,True,709,732,749,719,740,760,proficient,advanced,advanced
2625093467,4603381,Ware Ltd School District,205193,Chandler Inc High School,12,True,Other,False,False,False,False,False,False,702,720,740,748,753,759,advanced,advanced,advanced
1111995222,5000332,Frederick-Zamora School District,164948,Flores PLC High School,8,True,Hispanic,True,False,False,True,False,True,701,706,710,669,685,701,proficient,proficient,proficient
3242622203,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,4,True,Native American,False,False,False,False,True,False,664,690,712,623,639,659,basic,basic,proficient
3506633665,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,9,False,White,False,False,True,False,False,True,729,737,744,740,750,759,advanced,advanced,advanced
2822417492,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,11,True,Hispanic,False,True,False,True,True,False,744,747,749,634,656,676,proficient,proficient,proficient
3745875193,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,3,True,White,False,True,True,True,False,True,608,625,647,698,722,741,basic,basic,proficient
3889259293,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,3,False,White,True,True,False,False,True,True,701,709,715,692,699,708,proficient,proficient,proficient
2085943380,4603381,Ware Ltd School District,205193,Chandler Inc High School,9,False,Black,False,False,True,True,False,True,685,707,727,632,637,642,basic,basic,proficient
6989838186,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,3,True,Asian,True,False,True,True,True,False,641,650,659,657,661,666,basic,basic,basic
3067019142,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,1,False,Other,True,False,False,True,True,True,620,625,629,726,736,747,basic,proficient,proficient
7237628013,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,6,True,White,True,False,False,False,False,False,626,631,637,722,733,745,basic,proficient,proficient
7864229091,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,9,True,Native American,False,True,False,True,False,False,690,716,735,717,732,747,proficient,proficient,advanced
6960037162,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,4,False,Hispanic,True,False,True,True,False,False,619,644,670,673,685,697,basic,basic,proficient
6059269261,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,7,False,Pacific Islander,True,False,True,True,False,True,729,731,733,635,652,671,proficient,proficient,proficient
5459096628,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,0,False,Native American,False,False,False,True,False,False,681,703,724,607,610,615,basic,basic,basic
8591375906,4603381,Ware Ltd School District,205193,Chandler Inc High School,12,True,Pacific Islander,False,False,False,True,False,False,679,695,712,621,634,648,basic,basic,proficient
3544817829,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,3,True,Asian,True,True,True,False,False,False,661,667,676,675,688,702,basic,proficient,proficient
4710418135,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,11,False,Native American,True,True,True,True,False,True,738,760,776,665,675,686,proficient,proficient,advanced
8956704623,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,-1,True,Hispanic,True,False,False,False,True,True,626,643,660,724,740,763,proficient,proficient,proficient
1198471711,5000332,Frederick-Zamora School District,164948,Flores PLC High School,11,False,White,False,True,True,True,False,False,728,752,769,717,736,754,proficient,advanced,advanced
